MONTH,PSCC2022,COMMODITY_DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
03,1101001001,- Wheat flour | Durum and semolina flour,Net kg,116,"MYANMAR, UNION OF (BURMA)","676,900.00","621,509.00","217,639.00",0.00,0.00
03,1101001001,- Wheat flour | Durum and semolina flour,Net kg,364,"HONG KONG, CHINA","340,320.00","306,288.00","128,377.00",0.00,0.00
03,1101001001,- Wheat flour | Durum and semolina flour,Net kg,380,INDONESIA,"929,880.00","836,892.00","279,900.00",0.00,0.00
03,1101001001,- Wheat flour | Durum and semolina flour,Net kg,780,THAILAND,"2,405,760.00","2,218,311.20","819,160.00",0.00,0.00
03,1101001001,- Wheat flour | Durum and semolina flour,Net kg,892,VIETNAM,"296,464.00","274,836.80","92,650.00",0.00,0.00
03,1103192000,- - - Of rice,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",507.50,451.94,"1,175.00",0.00,0.00
03,1103192000,- - - Of rice,Net kg,860,UNITED STATES OF AMERICA,624.00,593.00,"2,450.00",0.00,0.00
03,1104120000,- - Of oats,Net kg,364,"HONG KONG, CHINA",223.00,212.00,504.00,0.00,0.00
03,1104199001,- - - Other | Of barley,Net kg,626,"PALAU, REP. OF","2,060.00","2,009.76","1,950.00",0.00,0.00
03,1106209001,- - Other | Yam (ube),Net kg,860,UNITED STATES OF AMERICA,"120,930.60","114,884.07","107,885.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,036,AUSTRALIA,"11,058.50","9,572.24","13,624.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,208,CZECH REPUBLIC (CZECHOSLOVAKIA),"5,160.00","4,902.00","4,500.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,268,FRANCE,"2,049.00","1,946.55","2,580.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,364,"HONG KONG, CHINA","1,250.00","1,250.00","11,772.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,440,REPUBLIC OF KOREA,"3,180.00","3,021.00","16,125.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,536,MEXICO,"2,039.00","1,937.05","1,840.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,576,NETHERLANDS,"52,000.00","49,400.00","30,000.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,592,NEW ZEALAND,"12,248.76","11,636.32","10,810.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"15,800.00","15,010.00","11,250.00",0.00,0.00
03,1106300001,- Of the products of Chapter 8 | Coconut,Net kg,860,UNITED STATES OF AMERICA,"14,500.00","12,083.33","41,440.00",0.00,0.00
03,1106300002,- Of the products of Chapter 8 | Banana,Net kg,440,REPUBLIC OF KOREA,"71,000.00","62,125.00","26,281.00",0.00,0.00
03,1108120000,- - Maize (corn) starch,Net kg,780,THAILAND,"1,232.00","1,109.00","1,744.00",0.00,0.00
03,1108199000,- - - Other,Net kg,740,SPAIN,"1,950.00","1,755.00","5,525.00",0.00,0.00
03,1108199000,- - - Other,Net kg,892,VIETNAM,"37,840.00","34,056.00","73,018.00",0.00,0.00
03,1208100000,- Of soya beans,Net kg,860,UNITED STATES OF AMERICA,375.00,356.25,535.00,0.00,0.00
03,1209910002,- - Vegetable seeds | Watermelon,Net kg,168,TAIWAN (REP. OF CHINA),"1,035.50",939.50,"64,691.00",0.00,0.00
03,1209910003,- - Vegetable seeds | Onion,Net kg,376,INDIA,"2,803.45","2,523.95","147,996.00",0.00,0.00
03,1209910003,- - Vegetable seeds | Onion,Net kg,780,THAILAND,"1,974.72","1,777.85","103,663.00",0.00,0.00
03,1209910009,- - Vegetable seeds | Other,Net kg,412,JAPAN,"11,404.00","10,267.02","30,966.00",0.00,0.00
03,1209991001,"- - - Rubber seeds, kenaf seeds | Rubber seeds",Net kg,500,MALAYSIA,"36,000.00","34,200.00","36,000.00",0.00,0.00
03,1209999000,- - - Other,Net kg,376,INDIA,87.00,82.00,"8,000.00",0.00,0.00
03,1211901100,"- - - Cannabis, in cut, crushed or powdered form",Net kg,626,"PALAU, REP. OF",2.16,2.11,416.00,0.00,0.00
03,1211901900,- - - Other,Net kg,860,UNITED STATES OF AMERICA,145.00,140.00,"9,563.00",0.00,0.00
03,1211909901,- - - Other | Eucalyptus leaves,Net kg,309,GERMANY,247.00,242.00,"3,015.00",0.00,0.00
03,1211909901,- - - Other | Eucalyptus leaves,Net kg,412,JAPAN,66.00,63.00,"20,272.00",0.00,0.00
03,1211909903,- - - Other | Cedar powder,Net kg,412,JAPAN,114.00,108.30,200.00,0.00,0.00
03,1211909903,- - - Other | Cedar powder,Net kg,440,REPUBLIC OF KOREA,979.80,930.81,"4,069.00",0.00,0.00
03,1211909904,- - - Other | Banaba,Net kg,440,REPUBLIC OF KOREA,328.00,312.00,"1,489.00",0.00,0.00
03,1212201000,"- - Fresh, chilled or dried, of a kind used in dyeing, tanning, perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes",Net kg,032,ARGENTINA,"50,400.00","45,667.44","257,500.00",0.00,0.00
03,1212201000,"- - Fresh, chilled or dried, of a kind used in dyeing, tanning, perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes",Net kg,092,BRAZIL,"31,248.00","29,685.60","144,000.00",0.00,0.00
03,1212201000,"- - Fresh, chilled or dried, of a kind used in dyeing, tanning, perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"15,500.00","14,687.80","6,500.00",0.00,0.00
03,1212202002,"- Seaweeds and other algae | Other Eucheuma, e.g., dried",Net kg,168,TAIWAN (REP. OF CHINA),"3,060.00","3,030.00","4,249.00",0.00,0.00
03,1212202009,- Seaweeds and other algae | Others,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"126,790.00","119,211.00","51,593.00",0.00,0.00
03,1212202009,- Seaweeds and other algae | Others,Net kg,892,VIETNAM,"19,800.00","19,710.00","15,571.00",0.00,0.00
03,1212209000,- - Other,Net kg,128,CANADA,"13,910.00","13,743.08","89,612.00",0.00,0.00
03,1212209000,- - Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"312,780.00","281,502.00","302,640.00",0.00,0.00
03,1212209000,- - Other,Net kg,268,FRANCE,"110,080.00","102,404.00","63,000.00",0.00,0.00
03,1212209000,- - Other,Net kg,408,"JAMAICA (EXCLUDES CAYMAN IS.,TURKS,CAICOS)","20,032.00","18,028.80","26,500.00",0.00,0.00
03,1212209000,- - Other,Net kg,412,JAPAN,"1,000.00",900.00,"7,700.00",0.00,0.00
03,1212209000,- - Other,Net kg,740,SPAIN,"61,200.00","55,080.00","268,948.00",0.00,0.00
03,1212209000,- - Other,Net kg,860,UNITED STATES OF AMERICA,"192,000.00","181,939.20","96,000.00",0.00,0.00
03,1212991900,- - - - Other,Net kg,412,JAPAN,63.00,63.00,26.00,0.00,0.00
03,1212999001,- - - Other | Banana blossoms,Net kg,364,"HONG KONG, CHINA","1,340.00","1,190.14","1,400.00",0.00,0.00
03,1212999001,- - - Other | Banana blossoms,Net kg,412,JAPAN,722.00,676.05,"1,320.00",0.00,0.00
03,1212999001,- - - Other | Banana blossoms,Net kg,860,UNITED STATES OF AMERICA,"8,902.00","8,902.00","5,775.00",0.00,0.00
03,1212999003,"- - - Other | Seeds of melon, watermelon and pumpkin used",Net kg,440,REPUBLIC OF KOREA,"1,250.00","1,000.00","1,016.00",0.00,0.00
03,1212999009,- - - Other | Other,Net kg,364,"HONG KONG, CHINA",60.00,42.00,450.00,0.00,0.00
03,1301200000,- Gum Arabic,Net kg,268,FRANCE,"34,475.00","31,027.50","97,810.00",0.00,0.00
03,1301909001,"- Other | Resin, Copal (Almaciga)",Net kg,056,BANGLADESH,"29,002.60","28,867.71","25,948.00",0.00,0.00
03,1301909001,"- Other | Resin, Copal (Almaciga)",Net kg,376,INDIA,"30,780.00","29,209.78","61,210.00",0.00,0.00
03,1301909002,- Other | Elemi gum,Net kg,376,INDIA,"16,125.00","15,000.00","48,000.00",0.00,0.00
03,1302310000,- - Agar-agar,Net kg,400,ITALY,30.00,27.00,425.00,0.00,0.00
03,1302310000,- - Agar-agar,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",174.00,156.30,180.00,0.00,0.00
03,1302320000,"- - Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds",Net kg,780,THAILAND,400.00,363.65,"3,314.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,032,ARGENTINA,"62,048.00","56,221.70","358,450.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,036,AUSTRALIA,"86,135.60","79,759.58","659,141.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,064,BELGIUM,"177,588.00","162,592.44","849,845.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,092,BRAZIL,"79,708.40","73,658.06","407,920.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,112,BULGARIA,"1,008.00",913.35,"5,500.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,160,CHILE,"2,146.62","2,041.20","18,645.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"20,964.49","19,511.33","232,695.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,168,TAIWAN (REP. OF CHINA),"2,016.00","1,826.70","26,600.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,180,COLOMBIA,"9,626.40","8,722.49","51,022.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,208,CZECH REPUBLIC (CZECHOSLOVAKIA),"10,080.00","9,133.49","49,200.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,212,DENMARK,"73,320.00","66,435.25","458,390.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,228,ECUADOR,"1,209.60","1,096.02","6,900.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,232,EGYPT ARAB REPUBLIC,"8,064.00","7,306.79","42,000.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,309,GERMANY,"137,950.00","128,685.20","579,260.00",4.00,4.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,364,"HONG KONG, CHINA","16,038.00","14,532.03","108,046.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,376,INDIA,"34,439.00","31,205.17","255,727.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,380,INDONESIA,"17,410.00","15,775.20","61,800.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,392,IRELAND,"10,467.00","9,484.15","65,425.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,396,ISRAEL,"11,148.00","10,335.29","93,925.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,412,JAPAN,"45,038.32","41,604.45","377,231.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,428,CAMBODIA (DEMOCRATIC KAMPUCHEA),"2,079.00","1,883.78","13,400.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,440,REPUBLIC OF KOREA,"7,200.00","6,571.66","145,600.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,476,LITHUANIA,"20,160.00","18,266.98","93,000.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,500,MALAYSIA,"4,963.00","4,594.98","54,324.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,536,MEXICO,"206,444.66","187,059.51","1,001,952.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,576,NETHERLANDS,"18,301.00","17,327.22","89,500.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,592,NEW ZEALAND,"19,090.00","17,297.45","93,940.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,596,NICARAGUA,"1,032.00",935.10,"5,500.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,604,NIGERIA,"1,612.80","1,461.36","15,520.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,608,NORWAY,"19,052.00","17,263.02","86,450.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,624,"PAKISTAN, ISLAMIC REP. OF","10,915.00","9,890.09","87,420.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,640,PERU,"1,613.60","1,466.74","9,366.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,648,POLAND,"53,153.00","48,161.93","314,079.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,672,ROMANIA,"31,278.00","28,341.00","138,450.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,704,SAUDI ARABIA,"5,136.00","4,750.67","36,200.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,720,SINGAPORE,"1,486.00","1,367.95","14,038.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,732,"SOUTH AFRICA, REP. OF ","4,308.00","4,002.62","51,552.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,740,SPAIN,"25,381.70","23,666.66","186,977.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,748,SRI LANKA  (CEYLON),"1,136.20","1,081.66","7,810.00",2.00,2.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,780,THAILAND,"57,781.76","53,982.36","559,275.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,808,TURKEY,"25,250.40","22,879.39","135,815.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,820,RUSSIAN FEDERATION,"56,888.00","51,546.22","338,170.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,832,UKRAINE (UKRAINIAN S.S.R.),"14,126.00","12,799.57","64,540.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","5,070.00","4,593.93","28,600.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"61,788.00","55,986.11","203,540.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,860,UNITED STATES OF AMERICA,"932,973.26","862,440.94","3,838,615.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,884,URUGUAY,"30,240.00","27,400.47","151,400.00",0.00,0.00
03,1302391001,"- - - Carageenan | Semi-refined, food grade",Net kg,892,VIETNAM,"30,328.52","28,095.47","240,255.00",0.00,0.00
03,1302391019,- - - Carageenan | Other refined,Net kg,268,FRANCE,"55,250.00","50,062.03","424,988.00",0.00,0.00
03,1302391019,- - - Carageenan | Other refined,Net kg,780,THAILAND,"23,360.00","22,294.88","146,960.00",0.00,0.00
03,1302391019,- - - Carageenan | Other refined,Net kg,892,VIETNAM,"5,060.00","4,817.12","35,150.00",0.00,0.00
03,1302399000,- - - Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"1,742.00","1,689.74","1,562.00",0.00,0.00
03,1401100000,- Bamboos,Net kg,704,SAUDI ARABIA,"27,500.00","27,000.00","3,500.00",0.00,0.00
03,1401200001,- Rattans | Pole,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"49,810.00","45,760.00","37,508.00",0.00,0.00
03,1401200001,- Rattans | Pole,Net kg,309,GERMANY,20.50,20.00,215.00,0.00,0.00
03,1401200002,- Rattans | Split and core,Net kg,309,GERMANY,108.00,100.00,"1,320.00",0.00,0.00
03,1401900001,- Other | Buri rafia,Net kg,128,CANADA,"2,613.00","2,613.00","11,331.00",0.00,0.00
03,1401900001,- Other | Buri rafia,Net kg,860,UNITED STATES OF AMERICA,321.00,321.00,"1,515.00",0.00,0.00
03,1404901000,"- - Betel leaves, biri leaves and betel-nut leaves",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"1,668,560.00","1,518,257.38","101,042.00",0.00,0.00
03,1404901000,"- - Betel leaves, biri leaves and betel-nut leaves",Net kg,168,TAIWAN (REP. OF CHINA),"107,721.00","97,891.56","6,415.00",0.00,0.00
03,1404901000,"- - Betel leaves, biri leaves and betel-nut leaves",Net kg,440,REPUBLIC OF KOREA,"80,660.00","74,784.82","25,739.00",0.00,0.00
03,1404901000,"- - Betel leaves, biri leaves and betel-nut leaves",Net kg,500,MALAYSIA,"112,800.00","102,648.00","6,200.00",0.00,0.00
03,1404901000,"- - Betel leaves, biri leaves and betel-nut leaves",Net kg,780,THAILAND,"24,192.00","22,982.40","38,160.00",0.00,0.00
03,1404909002,"- Other | Moss, dried",Net kg,860,UNITED STATES OF AMERICA,"19,950.00","18,336.00","90,000.00",0.00,0.00
03,1404909004,- Other | Banana leaves,Net kg,440,REPUBLIC OF KOREA,900.00,855.00,"4,058.00",0.00,0.00
03,1404909004,- Other | Banana leaves,Net kg,860,UNITED STATES OF AMERICA,"7,865.00","7,460.10","7,000.00",0.00,0.00
03,1404909009,- Other | Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"587,103.00","557,747.85","16,437.00",0.00,0.00
03,1502001000,- Tallow,Net kg,168,TAIWAN (REP. OF CHINA),310.00,279.00,832.00,0.00,0.00
03,1502001000,- Tallow,Net kg,780,THAILAND,"5,196.04","4,676.44","11,515.00",0.00,0.00
03,1504109009,- - Other | Other,Net kg,412,JAPAN,"5,302.00","5,036.90","72,476.00",0.00,0.00
03,1504200000,"- Fats and oils and their fractions, of fish, other than liver oils",Net kg,640,PERU,"72,960.00","69,312.00","198,360.00",0.00,0.00
03,1510001000,- Crude oil,Net kg,168,TAIWAN (REP. OF CHINA),"1,718.64","1,595.47","4,269.00",0.00,0.00
03,1511909000,- Other | - - Other,Net kg,168,TAIWAN (REP. OF CHINA),"16,200.00","15,300.00","10,718.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,036,AUSTRALIA,"1,148.00","1,148.00","4,192.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,092,BRAZIL,"80,592.18","80,592.18","302,309.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,128,CANADA,"103,250.00","103,250.00","355,809.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"48,600.00","48,600.00","300,650.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,168,TAIWAN (REP. OF CHINA),"28,603.96","28,603.96","123,638.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,196,COSTA RICA,488.00,488.00,"3,000.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,208,CZECH REPUBLIC (CZECHOSLOVAKIA),"57,840.00","57,840.00","194,051.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,309,GERMANY,"312,589.60","312,589.60","577,260.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,412,JAPAN,"1,641.00","1,641.00","164,532.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,440,REPUBLIC OF KOREA,"20,619.00","20,619.00","110,287.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,500,MALAYSIA,"6,000.00","6,000.00","22,800.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,536,MEXICO,"13,184.00","13,184.00","49,491.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,576,NETHERLANDS,"107,422.80","107,422.80","345,872.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,592,NEW ZEALAND,"3,914.00","3,914.00","7,741.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,604,NIGERIA,596.64,596.64,"3,120.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,732,"SOUTH AFRICA, REP. OF ","1,801.00","1,801.00","10,042.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,780,THAILAND,"16,320.00","16,320.00","37,928.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"1,864.00","1,864.00","7,463.00",0.00,0.00
03,1513110001,- - Crude oil | Virgin coconut oil,Gross kg,860,UNITED STATES OF AMERICA,"309,641.32","309,641.32","1,174,981.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,064,BELGIUM,"18,373.14","18,373.14","70,500.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,092,BRAZIL,"16,320.00","16,320.00","65,268.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,128,CANADA,"7,624.00","7,624.00","12,100.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"18,532.00","15,004.74","74,771.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,168,TAIWAN (REP. OF CHINA),"95,199.50","95,199.50","176,909.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,268,FRANCE,"18,373.14","18,373.14","70,000.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,400,ITALY,"7,000,000.00","7,000,000.00","11,645,000.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,412,JAPAN,"200,850.00","200,850.00","334,053.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,440,REPUBLIC OF KOREA,"1,110.00","1,110.00","5,541.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,500,MALAYSIA,"19,218.14","19,218.14","77,601.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,576,NETHERLANDS,"26,505,560.00","26,455,560.00","44,158,731.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,740,SPAIN,"2,502,500.00","2,502,500.00","7,744,670.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,768,SWITZERLAND,"2,500,000.00","2,500,000.00","4,050,000.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"92,195.30","92,195.30","411,319.00",0.00,0.00
03,1513110009,- - Crude oil | Other,Gross kg,860,UNITED STATES OF AMERICA,"8,049,907.55","8,049,907.55","15,691,317.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,032,ARGENTINA,"53,568.00","53,568.00","128,957.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,036,AUSTRALIA,"19,260.00","19,260.00","50,096.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,092,BRAZIL,"80,589.60","80,589.60","283,577.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,128,CANADA,"205,905.60","205,905.60","639,180.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"561,060.00","561,060.00","866,637.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,168,TAIWAN (REP. OF CHINA),"10,584.00","10,584.00","52,152.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,268,FRANCE,"18,960.00","18,960.00","73,566.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,376,INDIA,302.00,302.00,"1,296.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,412,JAPAN,"2,102,828.74","2,102,828.74","4,183,652.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,440,REPUBLIC OF KOREA,"3,450.00","3,450.00","5,482.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,500,MALAYSIA,"11,830.00","11,830.00","42,560.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,576,NETHERLANDS,"61,153.76","61,153.76","202,472.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,592,NEW ZEALAND,"16,480.00","16,480.00","59,280.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,624,"PAKISTAN, ISLAMIC REP. OF","114,200.00","114,200.00","171,154.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,720,SINGAPORE,"22,328.00","22,328.00","47,069.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,732,"SOUTH AFRICA, REP. OF ","37,920.00","37,920.00","146,400.00",0.00,0.00
03,1513191000,- - - Refined oil | - - - Refined oil (cochin),Gross kg,860,UNITED STATES OF AMERICA,"34,570,403.00","34,570,403.00","62,695,328.00",0.00,0.00
03,1513192000,- - - Fractions of unrefined coconut oil,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"25,150.00","25,150.00","168,324.00",0.00,0.00
03,1513192000,- - - Fractions of unrefined coconut oil,Gross kg,860,UNITED STATES OF AMERICA,"126,036.00","126,036.00","756,180.00",0.00,0.00
03,1513199001,"- - - Other | Refined, bleached and deodorized (RBD) oil",Gross kg,032,ARGENTINA,"61,523.00","61,523.00","113,965.00",0.00,0.00
03,1513199001,"- - - Other | Refined, bleached and deodorized (RBD) oil",Gross kg,036,AUSTRALIA,"20,118.00","20,118.00","36,253.00",0.00,0.00
03,1513199001,"- - - Other | Refined, bleached and deodorized (RBD) oil",Gross kg,056,BANGLADESH,"242,104.00","242,104.00","343,575.00",0.00,0.00
03,1513199001,"- - - Other | Refined, bleached and deodorized (RBD) oil",Gross kg,128,CANADA,"37,352.00","33,365.33","88,233.00",0.00,0.00
03,1513199001,"- - - Other | Refined, bleached and deodorized (RBD) oil",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"2,226,430.00","2,226,430.00","3,727,646.00",0.00,0.00
03,1513199001,"- - - Other | Refined, bleached and deodorized (RBD) oil",Gross kg,168,TAIWAN (REP. OF CHINA),"119,210.00","119,210.00","199,763.00",0.00,0.00
03,1513199001,"- - - Other | Refined, bleached and deodorized (RBD) oil",Gross kg,309,GERMANY,"32,982.27","31,971.77","72,267.00",0.00,0.00
03,1513199001,"- - - Other | Refined, bleached and deodorized (RBD) oil",Gross kg,384,"IRAN, ISLAMIC REP. OF","487,730.00","487,730.00","842,633.00",0.00,0.00
