MONTH,PSCC2022,COMMODITY DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
09,1905902000,- - Other unsweetened biscuits,Net kg ,168,TAIWAN (REP. OF CHINA),"66,395.00","62,844.00","130,497.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,364,"HONG KONG, CHINA","158,358.00","150,445.00","153,491.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,396,ISRAEL,"6,997.00","6,647.00","18,920.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,412,JAPAN,"21,322.00","20,255.00","47,222.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,440,REPUBLIC OF KOREA,"94,650.00","89,918.00","231,443.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,444,KUWAIT,"6,228.00","5,916.00","16,533.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,576,NETHERLANDS,"21,806.00","20,715.00","58,445.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,592,NEW ZEALAND,"8,136.00","7,654.00","23,025.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,609,NORTHERN MARIANA ISLANDS,"12,610.00","11,980.00","24,074.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,626,"PALAU, REP. OF","22,999.00","21,850.00","16,396.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,632,PAPUA NEW GUINEA,23.00,21.00,45.00,0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,704,SAUDI ARABIA,"94,471.00","89,748.00","229,943.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,720,SINGAPORE,"6,106.00","5,801.00","17,712.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,740,SPAIN,"6,713.00","6,377.00","17,588.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","74,530.00","70,607.00","186,570.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,840,OMAN,"7,073.00","6,719.00","20,275.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,856,UK OF GREAT BRITAIN AND N. IRELAND,"25,572.00","24,293.00","71,187.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,860,UNITED STATES OF AMERICA,"361,273.00","343,104.00","968,245.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,868,GUAM,"19,742.00","18,759.00","48,055.00",0.00,0.00
09,1905902000,- - Other unsweetened biscuits,Net kg ,912,SAMOA (WESTERN SAMOA),"30,959.00","29,410.00","78,101.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,016,AMERICAN SAMOA,156.00,148.00,515.00,0.00,0.00
09,1905903000,- - Cakes,Net kg ,036,AUSTRALIA,"8,345.00","7,928.00","26,063.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,052,BAHRAIN,"10,097.00","9,351.00","18,060.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,128,CANADA,"17,446.00","16,575.00","44,714.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,168,TAIWAN (REP. OF CHINA),"8,233.00","7,587.00","22,477.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,364,"HONG KONG, CHINA",892.00,833.00,"1,824.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,376,INDIA,"6,984.00","6,634.00","20,400.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,412,JAPAN,"5,298.00","5,033.00","27,569.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,440,REPUBLIC OF KOREA,"31,505.00","29,930.00","64,660.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,522,"MARSHALL ISLANDS, REP. OF","6,965.00","6,617.00","22,355.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,538,"MICRONESIA, FEDERATED STATES OF","1,900.00","1,805.00","6,120.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,704,SAUDI ARABIA,"36,143.00","34,336.00","159,775.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","5,811.00","5,360.00","12,992.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,840,OMAN,542.00,515.00,"1,984.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,844,QATAR,"6,063.00","5,578.00","13,061.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,856,UK OF GREAT BRITAIN AND N. IRELAND,"2,888.00","2,743.00","42,157.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,860,UNITED STATES OF AMERICA,"81,136.00","77,078.00","322,326.00",0.00,0.00
09,1905903000,- - Cakes,Net kg ,868,GUAM,324.00,311.00,716.00,0.00,0.00
09,1905904000,- - Pastries,Net kg ,364,"HONG KONG, CHINA",390.00,360.00,"1,200.00",0.00,0.00
09,1905904000,- - Pastries,Net kg ,396,ISRAEL,"12,587.00","12,435.00","38,259.00",0.00,0.00
09,1905904000,- - Pastries,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","8,314.00","7,844.00","19,415.00",0.00,0.00
09,1905904000,- - Pastries,Net kg ,860,UNITED STATES OF AMERICA,355.00,337.00,506.00,0.00,0.00
09,1905907000,"- - Communion wafers, sealing wafers, rice paper and similar products",Net kg ,720,SINGAPORE,497.00,472.00,"7,190.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,036,AUSTRALIA,"22,478.00","21,355.00","78,303.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,052,BAHRAIN,"4,617.00","4,386.00","16,202.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,128,CANADA,"34,249.00","32,537.00","77,183.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,168,TAIWAN (REP. OF CHINA),"3,162.00","3,004.00","13,326.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,204,CYPRUS,"6,612.00","6,281.00","24,882.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,364,"HONG KONG, CHINA","6,907.00","6,562.00","13,564.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,444,KUWAIT,"4,166.00","3,958.00","14,857.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,522,"MARSHALL ISLANDS, REP. OF","1,000.00",950.00,"1,262.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,538,"MICRONESIA, FEDERATED STATES OF","8,740.00","8,060.00","19,928.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,576,NETHERLANDS,"19,500.00","18,525.00","22,500.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,588,VANUATU (NEW HEBRIDES),"2,186.00","2,077.00","7,193.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,592,NEW ZEALAND,"15,495.00","14,720.00","30,492.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,704,SAUDI ARABIA,"14,870.00","14,126.00","40,739.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,720,SINGAPORE,"109,543.00","104,065.00","234,435.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,724,SOLOMON ISLANDS (BRITISH),"5,282.00","5,018.00","17,770.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","51,167.00","48,609.00","140,942.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,844,QATAR,"15,797.00","15,006.00","54,800.00",0.00,0.00
09,1905908000,- - Other crisp savoury food products,Net kg ,860,UNITED STATES OF AMERICA,"1,232.00","1,170.00","4,315.00",0.00,0.00
09,1905909001,- - Other | Lumpia wrappers,Net kg ,860,UNITED STATES OF AMERICA,"59,475.00","56,502.00","95,129.00",0.00,0.00
09,1905909002,- - Other | Cookies,Net kg ,168,TAIWAN (REP. OF CHINA),"157,589.00","149,593.00","164,252.00",0.00,0.00
09,1905909002,- - Other | Cookies,Net kg ,364,"HONG KONG, CHINA","9,544.00","9,068.00","20,220.00",0.00,0.00
09,1905909002,- - Other | Cookies,Net kg ,440,REPUBLIC OF KOREA,100.00,90.00,476.00,0.00,0.00
09,1905909002,- - Other | Cookies,Net kg ,522,"MARSHALL ISLANDS, REP. OF","40,000.00","38,000.00","31,944.00",0.00,0.00
09,1905909002,- - Other | Cookies,Net kg ,592,NEW ZEALAND,"21,210.00","20,149.00","42,247.00",0.00,0.00
09,1905909002,- - Other | Cookies,Net kg ,704,SAUDI ARABIA,"77,644.00","73,761.00","130,649.00",0.00,0.00
09,1905909002,- - Other | Cookies,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","13,744.00","13,019.00","30,202.00",0.00,0.00
09,1905909002,- - Other | Cookies,Net kg ,860,UNITED STATES OF AMERICA,"70,069.00","66,567.00","251,476.00",0.00,0.00
09,1905909003,- - Other | Hopia,Net kg ,052,BAHRAIN,468.00,431.00,"2,869.00",0.00,0.00
09,1905909003,- - Other | Hopia,Net kg ,364,"HONG KONG, CHINA",320.00,296.00,626.00,0.00,0.00
09,1905909003,- - Other | Hopia,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","2,197.00","2,021.00","5,071.00",0.00,0.00
09,1905909003,- - Other | Hopia,Net kg ,844,QATAR,278.00,256.00,545.00,0.00,0.00
09,1905909004,- - Other | Pie,Net kg ,364,"HONG KONG, CHINA",720.00,694.00,"1,920.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,016,AMERICAN SAMOA,"20,885.00","19,841.00","11,668.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,036,AUSTRALIA,"19,904.00","18,909.00","32,436.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,052,BAHRAIN,170.00,156.00,"2,125.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,128,CANADA,"13,018.00","12,367.00","50,130.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,364,"HONG KONG, CHINA",657.00,629.00,"1,338.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,538,"MICRONESIA, FEDERATED STATES OF","8,373.00","7,954.00","5,445.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,609,NORTHERN MARIANA ISLANDS,"25,916.00","24,620.00","22,326.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,632,PAPUA NEW GUINEA,"3,490.00","3,316.00","18,480.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,704,SAUDI ARABIA,"28,339.00","26,922.00","51,567.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","2,775.00","2,636.00","7,160.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,860,UNITED STATES OF AMERICA,"17,532.00","16,656.00","37,974.00",0.00,0.00
09,1905909009,- - Other | Other,Net kg ,868,GUAM,"45,553.00","43,278.00","49,553.00",0.00,0.00
09,2004909004,- Other vegetables and mixtures of vegetables | Mushrooms,Net kg ,844,QATAR,82.00,74.00,345.00,0.00,0.00
09,2004909004,- Other vegetables and mixtures of vegetables | Mushrooms,Net kg ,868,GUAM,76.00,73.00,166.00,0.00,0.00
09,2004909009,- Other vegetables and mixtures of vegetables | Other,Net kg ,128,CANADA,"14,007.00","12,606.00","16,133.00",0.00,0.00
09,2004909009,- Other vegetables and mixtures of vegetables | Other,Net kg ,704,SAUDI ARABIA,"20,730.00","20,730.00","15,461.00",0.00,0.00
09,2004909009,- Other vegetables and mixtures of vegetables | Other,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.",318.00,289.00,500.00,0.00,0.00
09,2004909009,- Other vegetables and mixtures of vegetables | Other,Net kg ,860,UNITED STATES OF AMERICA,"19,576.00","17,618.00","17,215.00",0.00,0.00
09,2005590000,- - Other,Net kg ,128,CANADA,775.00,698.00,"2,358.00",0.00,0.00
09,2005590000,- - Other,Net kg ,704,SAUDI ARABIA,"17,802.00","17,802.00","12,540.00",0.00,0.00
09,2005590000,- - Other,Net kg ,844,QATAR,243.00,219.00,120.00,0.00,0.00
09,2005590000,- - Other,Net kg ,860,UNITED STATES OF AMERICA,"1,724.00","1,724.00","2,008.00",0.00,0.00
09,2005909004,- Other vegetables and mixtures of vegetables | Soybean paste,Net kg ,036,AUSTRALIA,744.00,707.00,"2,613.00",0.00,0.00
09,2005909009,- Other vegetables and mixtures of vegetables | Other,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.",65.00,60.00,110.00,0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,036,AUSTRALIA,"41,395.00","39,271.00","81,067.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,052,BAHRAIN,"37,995.00","36,095.00","21,136.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,128,CANADA,"127,562.00","121,184.00","216,649.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,268,FRANCE,"8,772.00","8,333.00","14,128.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,309,GERMANY,"2,231.00","2,008.00","6,159.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,400,ITALY,"1,286.00","1,157.00","3,334.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,424,JORDAN,"7,050.00","6,698.00","11,258.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,484,MACAU,"11,474.00","10,900.00","37,088.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,576,NETHERLANDS,"10,923.00","10,377.00","34,345.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,592,NEW ZEALAND,"79,381.00","75,412.00","115,198.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","105,041.00","99,788.00","187,162.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,844,QATAR,"8,225.00","7,814.00","7,481.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,856,UK OF GREAT BRITAIN AND N. IRELAND,"28,434.00","26,744.00","32,975.00",0.00,0.00
09,2006000019,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Other fruit",Net kg ,860,UNITED STATES OF AMERICA,"75,309.00","70,691.00","96,467.00",0.00,0.00
09,2006000031,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Ginger",Net kg ,309,GERMANY,645.00,581.00,"4,148.00",0.00,0.00
09,2006000031,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised). | Ginger",Net kg ,400,ITALY,305.00,275.00,"4,771.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,164,PEOPLE'S REPUBLIC OF CHINA,"14,878.00","13,390.00","30,212.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,309,GERMANY,"3,190.00","2,871.00","12,430.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,364,"HONG KONG, CHINA","15,522.00","13,970.00","48,194.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,376,INDIA,"34,488.00","31,039.00","103,569.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,380,INDONESIA,"13,602.00","12,242.00","43,449.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,412,JAPAN,"61,728.00","55,555.00","57,158.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,452,LEBANON,"13,408.00","12,067.00","27,088.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,500,MALAYSIA,"13,826.00","12,443.00","39,525.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,720,SINGAPORE,"14,460.00","13,015.00","31,300.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,780,THAILAND,"25,860.00","23,274.00","84,602.00",0.00,0.00
09,2007999001,- - - Other | Jams and marmalades,Net kg ,860,UNITED STATES OF AMERICA,"58,208.00","52,387.00","110,162.00",0.00,0.00
09,2007999002,- - - Other | Jellies,Net kg ,720,SINGAPORE,17.00,16.00,48.00,0.00,0.00
09,2007999003,- - - Other | Mango puree,Net kg ,164,PEOPLE'S REPUBLIC OF CHINA,"21,040.00","18,936.00","25,200.00",0.00,0.00
09,2007999003,- - - Other | Mango puree,Net kg ,364,"HONG KONG, CHINA","83,630.00","75,267.00","90,285.00",0.00,0.00
09,2007999003,- - - Other | Mango puree,Net kg ,412,JAPAN,"196,600.00","176,940.00","238,920.00",0.00,0.00
09,2007999003,- - - Other | Mango puree,Net kg ,440,REPUBLIC OF KOREA,"115,768.00","104,191.00","195,928.00",0.00,0.00
09,2007999003,- - - Other | Mango puree,Net kg ,720,SINGAPORE,"3,970.00","3,573.00","11,639.00",0.00,0.00
09,2007999003,- - - Other | Mango puree,Net kg ,860,UNITED STATES OF AMERICA,"79,455.00","71,509.00","217,513.00",0.00,0.00
09,2007999003,- - - Other | Mango puree,Net kg ,868,GUAM,"3,736.00","3,362.00","7,219.00",0.00,0.00
09,2007999004,- - - Other | Soursop (guyabano) puree,Net kg ,500,MALAYSIA,"28,640.00","25,776.00","51,794.00",0.00,0.00
09,2007999004,- - - Other | Soursop (guyabano) puree,Net kg ,720,SINGAPORE,"10,800.00","9,720.00","18,400.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,036,AUSTRALIA,"19,440.00","17,496.00","14,425.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,309,GERMANY,"18,720.00","16,848.00","25,938.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,364,"HONG KONG, CHINA","21,600.00","19,440.00","18,350.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,380,INDONESIA,"54,000.00","48,600.00","48,974.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,412,JAPAN,"180,880.00","162,792.00","181,576.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,440,REPUBLIC OF KOREA,"73,446.00","66,148.00","82,971.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,500,MALAYSIA,"139,320.00","125,388.00","81,930.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,592,NEW ZEALAND,"74,128.00","66,715.00","64,600.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,720,SINGAPORE,328.00,328.00,246.00,0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,860,UNITED STATES OF AMERICA,"6,049.00","5,444.00","6,612.00",0.00,0.00
09,2007999009,- - - Other | Other,Net kg ,892,VIETNAM,"8,640.00","7,776.00","10,653.00",0.00,0.00
09,2008111000,- - - Roasted nuts,Net kg ,128,CANADA,"11,786.00","10,608.00","35,883.00",0.00,0.00
09,2008111000,- - - Roasted nuts,Net kg ,168,TAIWAN (REP. OF CHINA),"5,307.00","4,876.00","11,228.00",0.00,0.00
09,2008111000,- - - Roasted nuts,Net kg ,500,MALAYSIA,123.00,113.00,271.00,0.00,0.00
09,2008111000,- - - Roasted nuts,Net kg ,740,SPAIN,"3,858.00","3,472.00","12,538.00",0.00,0.00
09,2008111000,- - - Roasted nuts,Net kg ,860,UNITED STATES OF AMERICA,"5,061.00","4,556.00","20,282.00",0.00,0.00
09,2008112000,- - - Peanut butter,Net kg ,168,TAIWAN (REP. OF CHINA),717.00,660.00,"1,460.00",0.00,0.00
09,2008112000,- - - Peanut butter,Net kg ,868,GUAM,40.00,38.00,206.00,0.00,0.00
09,2008199001,- - - Other | Almonds,Net kg ,780,THAILAND,"5,705.00","5,134.00","37,399.00",0.00,0.00
09,2008199003,- - - Other | Pili nuts,Net kg ,364,"HONG KONG, CHINA",532.00,532.00,"9,494.00",0.00,0.00
09,2008199003,- - - Other | Pili nuts,Net kg ,844,QATAR,14.00,13.00,58.00,0.00,0.00
09,2008199006,- - - Other | Macapuno,Net kg ,412,JAPAN,"7,128.00","6,770.00","18,820.00",0.00,0.00
09,2008199006,- - - Other | Macapuno,Net kg ,720,SINGAPORE,17.00,16.00,47.00,0.00,0.00
09,2008200000,- Pineapples,Net kg ,036,AUSTRALIA,"718,990.00","661,470.00","748,334.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,060,BARBADOS,"76,847.00","70,698.00","50,674.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,064,BELGIUM,"249,147.00","229,216.00","187,725.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,128,CANADA,"1,209,908.00","1,125,982.00","773,310.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,160,CHILE,"10,134.00","9,323.00","10,294.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,164,PEOPLE'S REPUBLIC OF CHINA,"420,693.00","387,038.00","638,408.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,168,TAIWAN (REP. OF CHINA),975.00,897.00,"1,315.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,264,FINLAND,"68,853.00","64,845.00","54,349.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,268,FRANCE,"483,314.00","444,647.00","678,840.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,309,GERMANY,"300,848.00","278,462.00","443,096.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,324,GREECE,"84,128.00","77,396.00","53,464.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,364,"HONG KONG, CHINA","509,876.00","469,086.00","819,187.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,368,HUNGARY,"120,000.00","110,400.00","200,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,376,INDIA,"240,000.00","220,800.00","400,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,396,ISRAEL,"240,000.00","220,800.00","400,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,400,ITALY,"42,064.00","38,698.00","26,934.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,412,JAPAN,"1,001,924.00","917,483.00","1,299,293.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,440,REPUBLIC OF KOREA,"2,093,466.00","1,888,657.00","1,822,432.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,500,MALAYSIA,"242,825.00","223,399.00","277,904.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,512,"MALDIVES, REP. OF","120,000.00","110,400.00","200,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,576,NETHERLANDS,"153,063.00","140,819.00","118,159.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,592,NEW ZEALAND,"39,541.00","36,377.00","29,080.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,608,NORWAY,"36,578.00","33,652.00","26,510.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,609,NORTHERN MARIANA ISLANDS,"18,042.00","16,599.00","9,145.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,624,"PAKISTAN, ISLAMIC REP. OF","240,000.00","220,800.00","400,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,628,PANAMA,"18,536.00","17,053.00","14,831.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,648,POLAND,"120,000.00","110,400.00","200,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,672,ROMANIA,"72,213.00","66,436.00","54,365.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,704,SAUDI ARABIA,"120,000.00","110,400.00","200,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,720,SINGAPORE,"280,606.00","258,158.00","425,388.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,722,SLOVENIA,"120,000.00","110,400.00","200,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,740,SPAIN,"335,282.00","308,458.00","465,694.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,796,TRINIDAD AND TOBAGO,"58,296.00","53,631.00","37,032.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,800,PACIFIC TRUST TERRITORY,"120,000.00","110,400.00","200,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","120,000.00","110,400.00","200,000.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,856,UK OF GREAT BRITAIN AND N. IRELAND,"443,108.00","407,660.00","550,508.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,860,UNITED STATES OF AMERICA,"17,139,185.00","15,772,493.00","12,690,352.00",0.00,0.00
09,2008200000,- Pineapples,Net kg ,868,GUAM,"180,741.00","166,289.00","272,840.00",0.00,0.00
09,2008301100,- - - In airtight containers,Net kg ,576,NETHERLANDS,"43,724.00","39,353.00","55,104.00",0.00,0.00
09,2008701100,- - - In airtight containers,Net kg ,576,NETHERLANDS,"21,737.00","20,650.00","26,733.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,064,BELGIUM,"17,480.00","16,082.00","27,271.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,164,PEOPLE'S REPUBLIC OF CHINA,"104,946.00","96,550.00","64,552.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,168,TAIWAN (REP. OF CHINA),929.00,855.00,"1,956.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,268,FRANCE,"41,870.00","40,032.00","56,829.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,364,"HONG KONG, CHINA","62,537.00","57,534.00","36,250.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,412,JAPAN,"49,340.00","45,392.00","42,149.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,440,REPUBLIC OF KOREA,"286,315.00","263,412.00","169,167.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,444,KUWAIT,"21,492.00","19,773.00","13,401.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,500,MALAYSIA,"40,858.00","37,589.00","24,983.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,576,NETHERLANDS,"42,201.00","38,825.00","42,879.00",0.00,0.00
