MONTH,PSCC2022,COMMODITY_DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
05,1302391001,"Semi-refined, food grade",Net kg,704,SAUDI ARABIA,"4,032","3,800","27,400",0,0
05,1302391001,"Semi-refined, food grade",Net kg,720,SINGAPORE,"1,008",950,"8,680",0,0
05,1302391001,"Semi-refined, food grade",Net kg,732,"SOUTH AFRICA, REP. OF ","10,400","9,500","75,000",0,0
05,1302391001,"Semi-refined, food grade",Net kg,740,SPAIN,"173,677","161,714","1,433,352",0,0
05,1302391001,"Semi-refined, food grade",Net kg,748,SRI LANKA  (CEYLON),"3,024","2,850","18,000",0,0
05,1302391001,"Semi-refined, food grade",Net kg,780,THAILAND,"86,582","81,425","731,451",0,0
05,1302391001,"Semi-refined, food grade",Net kg,808,TURKEY,"44,584","41,953","327,587",1,1
05,1302391001,"Semi-refined, food grade",Net kg,820,RUSSIAN FEDERATION,"39,358","37,322","412,340",0,0
05,1302391001,"Semi-refined, food grade",Net kg,832,UKRAINE (UKRAINIAN S.S.R.),"3,030","2,850","21,450",0,0
05,1302391001,"Semi-refined, food grade",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",227,216,"2,722",0,0
05,1302391001,"Semi-refined, food grade",Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"15,176","13,680","115,200",0,0
05,1302391001,"Semi-refined, food grade",Net kg,860,UNITED STATES OF AMERICA,"700,074","657,361","4,345,017",0,0
05,1302391001,"Semi-refined, food grade",Net kg,866,UZBEKISTAN,"50,400","47,500","401,750",0,0
05,1302391001,"Semi-refined, food grade",Net kg,884,URUGUAY,"35,460","33,505","315,080",0,0
05,1302391001,"Semi-refined, food grade",Net kg,892,VIETNAM,"14,672","13,802","139,800",0,0
05,1302391009,"Other, semi-refined",Net kg,740,SPAIN,"2,048","1,900","31,000",0,0
05,1302391009,"Other, semi-refined",Net kg,860,UNITED STATES OF AMERICA,"106,345","94,516","320,400",0,0
05,1302391019,Other refined,Net kg,036,AUSTRALIA,"1,014",950,"7,680",0,0
05,1302391019,Other refined,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"3,375","3,206","18,500",0,0
05,1302391019,Other refined,Net kg,168,TAIWAN (REP. OF CHINA),"2,920","2,910","4,074",0,0
05,1302391019,Other refined,Net kg,268,FRANCE,"20,200","20,000","39,000",0,0
05,1302391019,Other refined,Net kg,376,INDIA,"2,496","2,280","42,024",0,0
05,1302391019,Other refined,Net kg,780,THAILAND,"33,000","31,350","229,866",0,0
05,1302391019,Other refined,Net kg,892,VIETNAM,"23,275","22,145","444,215",0,0
05,1401201900,- - - Other ,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"24,000","22,800","24,000",0,0
05,1401209000,- - Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"26,000","24,700","26,000",0,0
05,1401209000,- - Other,Net kg,720,SINGAPORE,"42,242","39,971","38,924",0,0
05,1404909006,Banana leaves,Net kg,704,SAUDI ARABIA,258,223,310,0,0
05,1404909006,Banana leaves,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",213,175,294,0,0
05,1404909006,Banana leaves,Net kg,860,UNITED STATES OF AMERICA,"6,830","5,499","7,134",0,0
05,1404909019,Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",36,29,56,0,60
05,1502101000,- -  Edible,Net kg,168,TAIWAN (REP. OF CHINA),330,285,832,0,0
05,1504109002,Of shark ,Net kg,412,JAPAN,"12,940","11,628","197,007",0,0
05,1504209000,- -  Other,Net kg,128,CANADA,"4,639","4,051","15,865",0,0
05,1504209000,- -  Other,Net kg,640,PERU,"86,600","81,938","267,220",0,0
05,1511100000,-  Crude oil,Net kg,500,MALAYSIA,"5,900,000","5,605,000","2,876,101",0,0
05,1511100000,-  Crude oil,Net kg,748,SRI LANKA  (CEYLON),"1,027,490","971,556","457,724",0,0
05,1513110000,- -  Crude oil,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"3,000,393","3,000,393","2,373,629",0,0
05,1513110000,- -  Crude oil,Gross kg,268,FRANCE,"3,390","3,390","16,784",0,0
05,1513110000,- -  Crude oil,Gross kg,380,INDONESIA,"7,442,138","7,442,138","5,962,522",0,0
05,1513110000,- -  Crude oil,Gross kg,576,NETHERLANDS,"49,008,708","49,008,708","35,964,117",0,0
05,1513110000,- -  Crude oil,Gross kg,740,SPAIN,"4,060,000","4,060,000","2,622,500",0,0
05,1513110000,- -  Crude oil,Gross kg,860,UNITED STATES OF AMERICA,"4,500,221","4,500,221","3,320,159",0,0
05,1513191000,- - -  Fractions of unrefined coconut oil,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"16,980","16,980","105,792",0,0
05,1513199001,Refined oil (cochin),Gross kg,036,AUSTRALIA,"7,704","7,704","10,248",0,0
05,1513199001,Refined oil (cochin),Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"208,000","208,000","163,400",0,0
05,1513199001,Refined oil (cochin),Gross kg,309,GERMANY,"21,100","21,100","25,620",0,0
05,1513199001,Refined oil (cochin),Gross kg,412,JAPAN,"3,040,120","3,040,120","2,361,552",0,0
05,1513199001,Refined oil (cochin),Gross kg,452,LEBANON,"2,300","2,300","1,572",0,0
05,1513199001,Refined oil (cochin),Gross kg,576,NETHERLANDS,"57,630","57,630","166,800",0,0
05,1513199001,Refined oil (cochin),Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"15,120","15,120","60,420",0,0
05,1513199001,Refined oil (cochin),Gross kg,860,UNITED STATES OF AMERICA,"16,042,611","16,042,611","13,017,105",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,032,ARGENTINA,"61,345","61,345","56,079",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,036,AUSTRALIA,"5,880","5,880","5,886",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,056,BANGLADESH,"120,384","120,384","110,534",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,092,BRAZIL,"22,800","22,800","17,900",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,128,CANADA,"188,390","188,390","188,524",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"2,676,405","2,676,405","2,170,520",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,168,TAIWAN (REP. OF CHINA),"122,880","122,880","103,755",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,384,"IRAN, ISLAMIC REP. OF","165,350","165,350","134,064",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,440,REPUBLIC OF KOREA,"23,595","23,595","18,388",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,576,NETHERLANDS,"426,215","426,215","341,936",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,624,"PAKISTAN, ISLAMIC REP. OF","61,090","61,090","51,111",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,720,SINGAPORE,"2,160","2,160","2,677",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,860,UNITED STATES OF AMERICA,"9,287,981","9,287,981","8,315,182",0,0
05,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,892,VIETNAM,"34,220","34,220","42,150",0,0
05,1513199009,Other ,Gross kg,036,AUSTRALIA,"11,556","11,556","13,835",0,0
05,1513199009,Other ,Gross kg,128,CANADA,"176,358","176,358","487,695",0,0
05,1513199009,Other ,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"185,820","185,820","275,454",0,0
05,1513199009,Other ,Gross kg,364,"HONG KONG, CHINA","20,156","20,156","39,156",0,0
05,1513199009,Other ,Gross kg,412,JAPAN,"21,560","21,560","29,929",0,0
05,1513199009,Other ,Gross kg,440,REPUBLIC OF KOREA,"19,260","19,260","49,410",0,0
05,1513199009,Other ,Gross kg,500,MALAYSIA,"70,373","70,373","99,100",0,0
05,1513199009,Other ,Gross kg,576,NETHERLANDS,"69,312","69,312","206,694",0,0
05,1513199009,Other ,Gross kg,720,SINGAPORE,"25,147","25,147","56,981",0,0
05,1513199009,Other ,Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,190,190,"1,520",0,0
05,1513199009,Other ,Gross kg,860,UNITED STATES OF AMERICA,"63,249","63,249","171,589",0,0
05,1513211000,- - -  Palm kernel oil,Net kg,500,MALAYSIA,"1,000,000","950,000","544,500",0,0
05,1515909201,Virgin coconut oil,Gross kg,032,ARGENTINA,"13,710","13,710","42,196",0,0
05,1515909201,Virgin coconut oil,Gross kg,036,AUSTRALIA,"1,896","1,896","7,400",0,0
05,1515909201,Virgin coconut oil,Gross kg,064,BELGIUM,"36,746","36,746","91,000",0,0
05,1515909201,Virgin coconut oil,Gross kg,092,BRAZIL,"132,067","132,067","285,170",0,0
05,1515909201,Virgin coconut oil,Gross kg,128,CANADA,"136,612","136,612","339,876",0,0
05,1515909201,Virgin coconut oil,Gross kg,160,CHILE,"5,034","5,034","11,628",0,0
05,1515909201,Virgin coconut oil,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"49,120","49,120","107,303",0,0
05,1515909201,Virgin coconut oil,Gross kg,168,TAIWAN (REP. OF CHINA),"13,381","13,381","53,225",0,0
05,1515909201,Virgin coconut oil,Gross kg,268,FRANCE,"18,373","18,373","70,000",0,0
05,1515909201,Virgin coconut oil,Gross kg,309,GERMANY,"438,955","438,955","1,045,800",0,0
05,1515909201,Virgin coconut oil,Gross kg,324,GREECE,"11,690","11,690","28,196",0,0
05,1515909201,Virgin coconut oil,Gross kg,412,JAPAN,"6,147","6,147","24,163",0,0
05,1515909201,Virgin coconut oil,Gross kg,440,REPUBLIC OF KOREA,"9,727","9,727","24,836",0,0
05,1515909201,Virgin coconut oil,Gross kg,500,MALAYSIA,"25,564","25,564","33,024",0,0
05,1515909201,Virgin coconut oil,Gross kg,576,NETHERLANDS,"18,781","18,781","47,840",0,0
05,1515909201,Virgin coconut oil,Gross kg,720,SINGAPORE,712,712,"3,643",0,0
05,1515909201,Virgin coconut oil,Gross kg,732,"SOUTH AFRICA, REP. OF ","18,960","18,960","54,900",0,0
05,1515909201,Virgin coconut oil,Gross kg,768,SWITZERLAND,"1,084","1,084","2,000",0,0
05,1515909201,Virgin coconut oil,Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"31,720","31,720","131,262",0,0
05,1515909201,Virgin coconut oil,Gross kg,860,UNITED STATES OF AMERICA,"828,573","828,573","2,698,918",0,0
05,1515909201,Virgin coconut oil,Gross kg,884,URUGUAY,"16,480","16,480","37,477",0,0
05,1516201400,- - -  Of coconuts,Net kg,036,AUSTRALIA,"47,884","44,019","76,493",0,0
05,1516201400,- - -  Of coconuts,Net kg,064,BELGIUM,"14,290","13,300","33,540",0,0
05,1516201400,- - -  Of coconuts,Net kg,092,BRAZIL,"36,823","33,119","82,827",0,0
05,1516201400,- - -  Of coconuts,Net kg,128,CANADA,"97,410","88,920","358,956",0,0
05,1516201400,- - -  Of coconuts,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"18,948","17,635","18,580",0,0
05,1516201400,- - -  Of coconuts,Net kg,168,TAIWAN (REP. OF CHINA),"3,410","2,888","17,480",0,0
05,1516201400,- - -  Of coconuts,Net kg,268,FRANCE,"25,824","24,035","51,475",0,0
05,1516201400,- - -  Of coconuts,Net kg,309,GERMANY,"84,671","78,736","198,113",0,0
05,1516201400,- - -  Of coconuts,Net kg,364,"HONG KONG, CHINA","57,299","53,328","54,293",0,0
05,1516201400,- - -  Of coconuts,Net kg,592,NEW ZEALAND,"21,607","20,110","25,927",0,0
05,1516201400,- - -  Of coconuts,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","2,964","1,574","22,805",0,0
05,1516201400,- - -  Of coconuts,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"67,987","62,548","182,968",0,0
05,1516201400,- - -  Of coconuts,Net kg,860,UNITED STATES OF AMERICA,"68,790","61,560","392,612",0,0
05,1517904300,- - -  Shortening,Net kg,892,VIETNAM,"17,971","16,416","20,045",0,0
05,1517906209,Other,Net kg,440,REPUBLIC OF KOREA,"120,300","114,000","36,000",0,0
05,1517909009,Other,Net kg,036,AUSTRALIA,"19,200","17,290","21,913",0,0
05,1517909009,Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"207,530","196,156","82,592",0,0
05,1517909009,Other,Net kg,780,THAILAND,"33,200","30,088","50,269",0,0
05,1518001909,Other,Net kg,576,NETHERLANDS,"136,510","129,685","31,397",0,0
05,1520001000,-  Crude glycerol,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"972,280","921,006","205,241",0,0
05,1520001000,-  Crude glycerol,Net kg,376,INDIA,"205,240","194,028","16,339",0,0
05,1520001000,-  Crude glycerol,Net kg,440,REPUBLIC OF KOREA,"90,410","76,855","21,438",0,0
05,1601001001,Containing pork,Net kg,108,BRUNEI DARUSSALAM,"4,788","3,504","15,734",0,0
05,1601001001,Containing pork,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","21,107","19,494","66,085",0,0
05,1601001002,Containing beef,Net kg,844,QATAR,"1,916","1,369","5,491",0,0
05,1601001009,Other,Net kg,052,BAHRAIN,"11,937","10,572","37,519",0,0
05,1601001009,Other,Net kg,632,PAPUA NEW GUINEA,"9,679","8,363","36,703",0,0
05,1601001009,Other,Net kg,704,SAUDI ARABIA,"107,499","95,380","197,480",0,0
05,1601001009,Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","36,140","31,808","94,768",0,0
05,1601001009,Other,Net kg,844,QATAR,"15,295","13,262","20,229",0,0
05,1601009000,- Other,Net kg,108,BRUNEI DARUSSALAM,"9,669","8,499","29,714",0,0
05,1601009000,- Other,Net kg,632,PAPUA NEW GUINEA,"12,557","10,934","42,705",0,0
05,1602109000,- - Other,Net kg,052,BAHRAIN,"16,355","12,590","57,369",0,0
05,1602329001,A. In airtight containers,Net kg,412,JAPAN,"43,826","38,391","159,134",0,0
05,1602329001,A. In airtight containers,Net kg,844,QATAR,"1,261",900,"5,275",0,0
05,1602329009,B. Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","7,800","6,840","46,078",0,0
05,1602329009,B. Other,Net kg,840,OMAN,"6,424","5,757","29,395",0,0
05,1602411000,- - - In airtight containers,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,986","3,683","12,384",0,0
05,1602491100,- - - - In airtight containers,Net kg,522,"MARSHALL ISLANDS, REP. OF","20,616","19,855","81,005",0,0
05,1602491100,- - - - In airtight containers,Net kg,538,"MICRONESIA, FEDERATED STATES OF","2,692","2,692","10,702",0,0
05,1602499101,Bacon  ,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","2,455","2,385","8,084",0,0
05,1602499109,Other ,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","21,990","20,325","68,219",0,0
05,1602499901,Bacon  ,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","2,749","2,474","8,084",0,0
05,1602499909,Other ,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","14,440","13,146","45,021",0,0
05,1602500001,Corned beef,Net kg,500,MALAYSIA,672,630,"1,516",0,0
05,1602500001,Corned beef,Net kg,704,SAUDI ARABIA,"19,824","15,139","73,313",0,0
05,1602500001,Corned beef,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","17,626","13,965","64,750",0,0
05,1602500001,Corned beef,Net kg,844,QATAR,"20,073","15,458","98,004",0,0
05,1602909019,Other,Net kg,484,MACAU,"3,312","3,146","12,144",0,0
05,1604111000,- - - In airtight containers,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,188","3,029","12,500",0,0
05,1604131101,In oil or tomato sauce,Net kg,036,AUSTRALIA,"36,752","28,147","59,158",0,0
05,1604131101,In oil or tomato sauce,Net kg,128,CANADA,"49,363","42,472","83,727",0,0
05,1604131101,In oil or tomato sauce,Net kg,364,"HONG KONG, CHINA","22,883","20,993","39,997",0,0
05,1604131101,In oil or tomato sauce,Net kg,412,JAPAN,"17,136","15,472","28,730",0,0
05,1604131101,In oil or tomato sauce,Net kg,444,KUWAIT,"56,567","40,818","108,885",0,0
05,1604131101,In oil or tomato sauce,Net kg,500,MALAYSIA,260,252,588,0,0
05,1604131101,In oil or tomato sauce,Net kg,538,"MICRONESIA, FEDERATED STATES OF",42,32,129,0,0
05,1604131101,In oil or tomato sauce,Net kg,576,NETHERLANDS,"21,144","16,229","47,188",0,0
05,1604131101,In oil or tomato sauce,Net kg,609,NORTHERN MARIANA ISLANDS,990,805,"5,923",0,0
05,1604131101,In oil or tomato sauce,Net kg,632,PAPUA NEW GUINEA,"2,795","2,510","4,579",0,0
05,1604131101,In oil or tomato sauce,Net kg,704,SAUDI ARABIA,"145,645","115,353","235,669",0,0
05,1604131101,In oil or tomato sauce,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","177,043","133,539","289,126",0,0
05,1604131101,In oil or tomato sauce,Net kg,840,OMAN,"19,768","18,095","45,102",0,0
05,1604131101,In oil or tomato sauce,Net kg,844,QATAR,"36,230","30,178","73,899",0,0
05,1604131101,In oil or tomato sauce,Net kg,860,UNITED STATES OF AMERICA,"239,858","201,633","387,329",0,0
05,1604131109,Other ,Net kg,108,BRUNEI DARUSSALAM,"19,138","14,805","46,466",0,0
05,1604131109,Other ,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","21,412","14,440","61,512",0,0
05,1604141100,- - - - Tunas,Net kg,036,AUSTRALIA,"15,821","12,107","45,565",0,0
05,1604141100,- - - - Tunas,Net kg,064,BELGIUM,"19,066","15,543","105,314",0,0
05,1604141100,- - - - Tunas,Net kg,128,CANADA,"124,124","101,547","520,141",0,0
05,1604141100,- - - - Tunas,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"155,163","126,490","556,449",0,0
05,1604141100,- - - - Tunas,Net kg,198,CROATIA,"100,090","80,144","316,310",0,0
05,1604141100,- - - - Tunas,Net kg,204,CYPRUS,"19,415","13,429","71,455",0,0
05,1604141100,- - - - Tunas,Net kg,208,CZECH REPUBLIC (CZECHOSLOVAKIA),"282,422","209,356","736,760",0,0
05,1604141100,- - - - Tunas,Net kg,264,FINLAND,"15,400","12,554","68,728",0,0
05,1604141100,- - - - Tunas,Net kg,268,FRANCE,"59,981","46,508","194,722",0,0
05,1604141100,- - - - Tunas,Net kg,309,GERMANY,"2,724,622","2,176,327","8,752,115",0,0
05,1604141100,- - - - Tunas,Net kg,324,GREECE,"39,750","32,363","91,732",0,0
05,1604141100,- - - - Tunas,Net kg,364,"HONG KONG, CHINA","29,618","10,276","36,067",0,0
05,1604141100,- - - - Tunas,Net kg,368,HUNGARY,"121,068","96,627","239,400",0,0
05,1604141100,- - - - Tunas,Net kg,400,ITALY,"249,532","203,459","1,103,345",0,0
05,1604141100,- - - - Tunas,Net kg,412,JAPAN,"784,038","644,247","3,129,305",0,0
05,1604141100,- - - - Tunas,Net kg,468,LIBYAN ARAB JAMAHIRIYA,"96,534","78,695","247,088",0,0
05,1604141100,- - - - Tunas,Net kg,476,LITHUANIA,"20,380","15,185","53,220",0,0
05,1604141100,- - - - Tunas,Net kg,520,MALTA,"105,416","84,411","346,820",0,0
05,1604141100,- - - - Tunas,Net kg,576,NETHERLANDS,"558,766","460,932","1,914,295",0,0
05,1604141100,- - - - Tunas,Net kg,608,NORWAY,"18,789","14,780","66,600",0,0
05,1604141100,- - - - Tunas,Net kg,632,PAPUA NEW GUINEA,"59,111","48,187","70,428",0,0
05,1604141100,- - - - Tunas,Net kg,640,PERU,"263,484","205,946","656,500",0,0
05,1604141100,- - - - Tunas,Net kg,648,POLAND,"203,796","151,848","679,500",0,0
05,1604141100,- - - - Tunas,Net kg,672,ROMANIA,"136,474","104,232","351,775",0,0
05,1604141100,- - - - Tunas,Net kg,704,SAUDI ARABIA,"57,920","45,288","175,896",0,0
05,1604141100,- - - - Tunas,Net kg,721,SLOVAK REPUBLIC (SLOVAKIA),"60,736","45,554","188,730",0,0
05,1604141100,- - - - Tunas,Net kg,740,SPAIN,"471,228","413,170","2,367,286",0,0
05,1604141100,- - - - Tunas,Net kg,764,SWEDEN,"42,367","34,400","136,350",0,0
05,1604141100,- - - - Tunas,Net kg,768,SWITZERLAND,42,42,60,0,0
05,1604141100,- - - - Tunas,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","278,148","215,097","867,834",0,0
05,1604141100,- - - - Tunas,Net kg,840,OMAN,"25,964","19,579","55,899",0,0
05,1604141100,- - - - Tunas,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"1,062,132","869,477","3,834,714",0,0
05,1604141100,- - - - Tunas,Net kg,860,UNITED STATES OF AMERICA,"471,056","402,619","1,972,594",0,0
05,1604149000,- - - Other,Net kg,704,SAUDI ARABIA,"5,559","5,023","42,510",0,0
05,1604149000,- - - Other,Net kg,860,UNITED STATES OF AMERICA,"14,400","12,288","10,906",0,0
05,1604151000,- - - In airtight containers,Net kg,036,AUSTRALIA,"7,100","5,501","12,945",0,0
05,1604151000,- - - In airtight containers,Net kg,128,CANADA,"5,382","5,113","11,026",0,0
05,1604151000,- - - In airtight containers,Net kg,412,JAPAN,"3,024","2,730","5,685",0,0
05,1604151000,- - - In airtight containers,Net kg,444,KUWAIT,"2,940","2,062","5,576",0,0
05,1604151000,- - - In airtight containers,Net kg,522,"MARSHALL ISLANDS, REP. OF","22,652","21,520","46,403",0,0
05,1604151000,- - - In airtight containers,Net kg,704,SAUDI ARABIA,"55,921","51,397","119,360",0,0
05,1604151000,- - - In airtight containers,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","26,544","25,216","59,175",0,0
05,1604193002,Milkfish (bangus),Net kg,128,CANADA,"20,967","18,596","102,330",0,0
05,1604193002,Milkfish (bangus),Net kg,780,THAILAND,"9,240","7,980","76,684",0,0
05,1604193002,Milkfish (bangus),Net kg,860,UNITED STATES OF AMERICA,"3,135","2,636","16,579",0,0
05,1604209109,Other,Net kg,860,UNITED STATES OF AMERICA,244,224,494,0,0
05,1605101000,"- - In airtight containers
",Net kg,064,BELGIUM,54,49,72,0,0
05,1605101000,"- - In airtight containers
",Net kg,364,"HONG KONG, CHINA","5,236","4,192","152,252",4,4
05,1605101000,"- - In airtight containers
",Net kg,380,INDONESIA,"5,034","3,700","21,450",0,0
05,1605101000,"- - In airtight containers
",Net kg,576,NETHERLANDS,"11,261","8,581","153,845",0,0
05,1605101000,"- - In airtight containers
",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",568,432,"22,350",0,0
05,1605101000,"- - In airtight containers
",Net kg,860,UNITED STATES OF AMERICA,"212,639","164,642","3,842,357","3,758",4
05,1605291000,- - - Shrimp paste,Net kg,036,AUSTRALIA,"7,456","4,855","13,517",0,0
05,1605291000,- - - Shrimp paste,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"21,510","17,290","44,182",0,0
05,1605291000,- - - Shrimp paste,Net kg,860,UNITED STATES OF AMERICA,"53,953","40,448","160,144",0,0
05,1605299000,- - - Other,Net kg,412,JAPAN,"2,222","2,222","33,324",0,0
05,1605299000,- - - Other,Net kg,780,THAILAND,"8,000","7,600","55,200",0,0
05,1605540000,"- - Cuttlefish and squid
",Net kg,128,CANADA,"3,588","3,409","10,218",0,0
05,1605540000,"- - Cuttlefish and squid
",Net kg,444,KUWAIT,"1,050",736,"3,035",0,0
05,1605540000,"- - Cuttlefish and squid
",Net kg,704,SAUDI ARABIA,"5,000","3,876","13,113",0,0
05,1605540000,"- - Cuttlefish and squid
",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","5,689","5,405","17,048",0,0
05,1605540000,"- - Cuttlefish and squid
",Net kg,860,UNITED STATES OF AMERICA,"2,482","2,043","6,050",0,0
05,1605550000,"- - Octopus
",Net kg,412,JAPAN,"16,805","14,686","137,500",0,0
05,1605550000,"- - Octopus
",Net kg,440,REPUBLIC OF KOREA,"18,904","18,309","213,745",0,0
05,1605570000,"- - Abalone
",Net kg,168,TAIWAN (REP. OF CHINA),"2,910","2,910","9,400",0,0
05,1605570000,"- - Abalone
",Net kg,440,REPUBLIC OF KOREA,"13,885","11,452","214,106",0,0
05,1605570000,"- - Abalone
",Net kg,892,VIETNAM,"9,390","8,940","11,977",0,0
05,1605610000,"- - Sea cucumbers
",Net kg,440,REPUBLIC OF KOREA,"1,920","1,672","165,900",0,0
05,1701130002,Muscovado,Net kg,168,TAIWAN (REP. OF CHINA),"15,180","14,250","35,000",0,0
05,1701130002,Muscovado,Net kg,268,FRANCE,"12,100","11,400","29,412",0,0
05,1701130002,Muscovado,Net kg,309,GERMANY,"13,400","12,635","25,384",0,0
05,1701130002,Muscovado,Net kg,412,JAPAN,"21,490","19,950","20,685",0,0
05,1701130002,Muscovado,Net kg,440,REPUBLIC OF KOREA,"95,221","89,296","156,876",0,0
05,1701140011,Centrifugal sugar,Net kg,440,REPUBLIC OF KOREA,"85,600","79,800","63,000",0,0
05,1702901900,"- - - Other
",Net kg,400,ITALY,"1,028",976,"3,592",0,0
05,1702909103,Coconut sap sugar,Net kg,064,BELGIUM,"16,192","15,200","72,000",0,0
05,1702909103,Coconut sap sugar,Net kg,268,FRANCE,"1,360","1,140","6,624",0,0
05,1702909103,Coconut sap sugar,Net kg,412,JAPAN,43,27,346,0,0
05,1702909103,Coconut sap sugar,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"12,955","12,223","57,283",0,0
05,1702909103,Coconut sap sugar,Net kg,860,UNITED STATES OF AMERICA,"1,274","1,210","5,209",0,0
05,1702909900,"- - - Other
",Net kg,268,FRANCE,742,657,"4,262",0,0
05,1702909900,"- - - Other
",Net kg,309,GERMANY,"23,200","21,280","73,920",0,0
05,1702909900,"- - - Other
",Net kg,624,"PAKISTAN, ISLAMIC REP. OF",249,221,652,0,0
05,1702909900,"- - - Other
",Net kg,820,RUSSIAN FEDERATION,"2,041","1,900","6,229",0,0
05,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,036,AUSTRALIA,"5,186","3,916","19,927",0,0
05,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,168,TAIWAN (REP. OF CHINA),"12,220","11,609","52,598",0,0
05,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,380,INDONESIA,"14,528","11,466","47,079",0,0
05,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,428,CAMBODIA (DEMOCRATIC KAMPUCHEA),"51,385","40,499","182,870",0,0
05,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,500,MALAYSIA,"141,938","106,115","491,243",0,0
05,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,780,THAILAND,"121,995","95,081","412,331",0,0
05,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,892,VIETNAM,"421,650","368,591","1,001,364",0,0
05,1704909100,"- - - Soft, containing gelatin",Net kg,168,TAIWAN (REP. OF CHINA),462,380,"1,048",0,0
05,1704909100,"- - - Soft, containing gelatin",Net kg,588,VANUATU (NEW HEBRIDES),"1,775","1,454","4,402",0,0
05,1704909100,"- - - Soft, containing gelatin",Net kg,592,NEW ZEALAND,408,333,"1,048",0,0
05,1704909100,"- - - Soft, containing gelatin",Net kg,609,NORTHERN MARIANA ISLANDS,408,333,"1,048",0,0
05,1704909100,"- - - Soft, containing gelatin",Net kg,632,PAPUA NEW GUINEA,"50,614","41,097","91,648",0,0
