MONTH,PSCC2022,COMMODITY_DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
05,2103904002,In retail container,Net kg,576,NETHERLANDS,"3,117","2,083","9,510",0,0
05,2103904002,In retail container,Net kg,608,NORWAY,868,580,"2,083",0,0
05,2103904002,In retail container,Net kg,632,PAPUA NEW GUINEA,"2,298","1,536","2,069",0,0
05,2103904002,In retail container,Net kg,704,SAUDI ARABIA,"11,398","10,367","24,995",0,0
05,2103904002,In retail container,Net kg,720,SINGAPORE,"5,091","5,091","6,287",0,0
05,2103904002,In retail container,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","5,764","5,764","18,434",0,0
05,2103904002,In retail container,Net kg,844,QATAR,"4,065","4,065","4,156",0,0
05,2103904002,In retail container,Net kg,860,UNITED STATES OF AMERICA,"56,200","47,766","69,378",0,0
05,2103909001,Banana ketchup,Net kg,860,UNITED STATES OF AMERICA,"52,493","46,660","46,951",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,036,AUSTRALIA,"48,930","44,290","55,783",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,128,CANADA,"12,650","10,230","13,869",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,364,"HONG KONG, CHINA","136,035","128,932","156,679",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,500,MALAYSIA,"280,582","218,045","431,757",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,522,"MARSHALL ISLANDS, REP. OF",531,531,"2,149",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,626,"PALAU, REP. OF","2,274","2,146","9,456",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,632,PAPUA NEW GUINEA,82,66,332,0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,720,SINGAPORE,"44,733","40,150","72,788",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","4,453","4,453","6,034",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,860,UNITED STATES OF AMERICA,"18,807","16,000","17,935",0,0
05,2103909002,"Salad dressings, mayonnaise and sandwich spreads",Net kg,892,VIETNAM,"57,459","52,853","85,924",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,036,AUSTRALIA,"106,728","95,720","88,755",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,052,BAHRAIN,"31,057","27,854","23,001",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,128,CANADA,"150,865","135,316","132,397",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"159,854","143,367","253,152",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,364,"HONG KONG, CHINA","84,422","75,727","120,287",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,412,JAPAN,"37,172","33,753","83,901",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,440,REPUBLIC OF KOREA,"5,541","4,970","2,177",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,444,KUWAIT,"176,668","158,446","224,405",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,500,MALAYSIA,"5,155","4,624","32,608",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,512,"MALDIVES, REP. OF","7,415","6,650","10,850",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,576,NETHERLANDS,"35,068","31,451","27,747",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,592,NEW ZEALAND,"37,484","33,618","50,148",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,609,NORTHERN MARIANA ISLANDS,"14,679","13,165","11,886",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,652,PORTUGAL,"18,160","16,287","19,271",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,704,SAUDI ARABIA,"314,402","281,974","378,243",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,720,SINGAPORE,"63,755","57,179","85,620",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","564,060","505,935","511,011",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,840,OMAN,"16,498","14,796","11,426",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,844,QATAR,"96,634","86,667","53,674",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"70,079","62,851","95,817",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,860,UNITED STATES OF AMERICA,"440,589","396,731","550,880",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,868,GUAM,"32,863","29,473","58,068",0,0
05,2103909009,Other sauces and preparations thereof,Net kg,892,VIETNAM,200,179,"1,900",0,0
05,2104101902,"Bouillon, in retail containers",Net kg,626,"PALAU, REP. OF",382,344,"1,002",0,0
05,2104101902,"Bouillon, in retail containers",Net kg,892,VIETNAM,"23,694","20,076","71,325",0,0
05,2104101909,Other,Net kg,036,AUSTRALIA,"25,684","25,684","117,257",0,0
05,2104109901,Vegetables soup,Net kg,128,CANADA,"9,736","8,531","17,715",0,0
05,2104109901,Vegetables soup,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","5,416","5,416","7,340",0,0
05,2104109909,Other ,Net kg,364,"HONG KONG, CHINA",44,42,355,0,0
05,2105000001,Ice cream,Net kg,108,BRUNEI DARUSSALAM,"6,399","5,757","23,875",0,0
05,2105000001,Ice cream,Net kg,128,CANADA,"12,054","10,845","44,550",0,0
05,2105000001,Ice cream,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"12,269","11,039","43,664",0,0
05,2105000001,Ice cream,Net kg,168,TAIWAN (REP. OF CHINA),"4,420","3,977","19,250",0,0
05,2105000001,Ice cream,Net kg,720,SINGAPORE,264,189,"3,852",0,0
05,2105000001,Ice cream,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","22,932","20,633","62,973",0,0
05,2105000001,Ice cream,Net kg,844,QATAR,"10,937","9,834","29,563",0,0
05,2105000001,Ice cream,Net kg,860,UNITED STATES OF AMERICA,"24,138","21,718","89,100",0,0
05,2105000002,Ice drops and other edible ice,Net kg,036,AUSTRALIA,"32,023","26,727","28,500",0,0
05,2105000002,Ice drops and other edible ice,Net kg,440,REPUBLIC OF KOREA,"55,834","49,345","49,662",0,0
05,2105000002,Ice drops and other edible ice,Net kg,740,SPAIN,"14,472","13,068","11,906",0,0
05,2105000002,Ice drops and other edible ice,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"105,685","93,003","67,882",0,0
05,2105000002,Ice drops and other edible ice,Net kg,860,UNITED STATES OF AMERICA,"443,587","406,594","203,218",0,0
05,2106100000,- Protein concentrates and textured protein substances,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"1,156","1,109","4,500",0,0
05,2106100000,- Protein concentrates and textured protein substances,Net kg,500,MALAYSIA,"20,512","19,734","50,742",0,0
05,2106100000,- Protein concentrates and textured protein substances,Net kg,576,NETHERLANDS,"8,175","7,841","32,938",0,0
05,2106100000,- Protein concentrates and textured protein substances,Net kg,860,UNITED STATES OF AMERICA,95,91,152,0,0
05,2106901000,- - Dried bean curd and bean curd sticks,Net kg,036,AUSTRALIA,240,218,390,0,0
05,2106903000,- - Non-dairy creamer,Net kg,016,AMERICAN SAMOA,"1,500","1,440","1,913",0,0
05,2106903000,- - Non-dairy creamer,Net kg,168,TAIWAN (REP. OF CHINA),"126,750","121,701","185,038",0,0
05,2106903000,- - Non-dairy creamer,Net kg,364,"HONG KONG, CHINA",10,10,80,0,0
05,2106903000,- - Non-dairy creamer,Net kg,380,INDONESIA,"64,896","62,311","91,891",0,0
05,2106903000,- - Non-dairy creamer,Net kg,500,MALAYSIA,"126,750","121,701","179,475",0,0
05,2106903000,- - Non-dairy creamer,Net kg,522,"MARSHALL ISLANDS, REP. OF","1,000",903,"1,624",0,0
05,2106903000,- - Non-dairy creamer,Net kg,538,"MICRONESIA, FEDERATED STATES OF","2,700","2,583","5,004",0,0
05,2106903000,- - Non-dairy creamer,Net kg,720,SINGAPORE,"14,196","13,631","20,101",0,0
05,2106903000,- - Non-dairy creamer,Net kg,868,GUAM,900,864,"1,208",0,0
05,2106903000,- - Non-dairy creamer,Net kg,892,VIETNAM,"177,450","170,381","252,343",0,0
05,2106904900,"- - - Other
",Net kg,052,BAHRAIN,"23,070","21,454","15,223",0,0
05,2106904900,"- - - Other
",Net kg,412,JAPAN,"9,900","9,900","20,478",0,0
05,2106904900,"- - - Other
",Net kg,444,KUWAIT,"47,070","43,772","54,549",0,0
05,2106904900,"- - - Other
",Net kg,860,UNITED STATES OF AMERICA,"11,893","11,060","20,074",0,0
05,2106904900,"- - - Other
",Net kg,868,GUAM,"38,768","36,051","44,283",0,0
05,2106905100,- - - Preparations of a kind used as raw material for the manufacture of composite concentrates,Net kg,860,UNITED STATES OF AMERICA,"3,785","3,442","15,714",0,0
05,2106905200,- - - - Composite concentrates for simple dilution with water to make beverages,Net kg,128,CANADA,"4,581","4,210","4,848",0,0
05,2106905200,- - - - Composite concentrates for simple dilution with water to make beverages,Net kg,440,REPUBLIC OF KOREA,"16,201","14,985","54,948",0,0
05,2106905200,- - - - Composite concentrates for simple dilution with water to make beverages,Net kg,500,MALAYSIA,600,600,"5,200",0,0
05,2106905200,- - - - Composite concentrates for simple dilution with water to make beverages,Net kg,576,NETHERLANDS,"3,508","3,054","4,943",0,0
05,2106905901,Herbal tea (other than of the genus Thea),Net kg,500,MALAYSIA,"1,980","1,980","22,336",0,0
05,2106907001,Preparations containing vitamins or minerals,Net kg,309,GERMANY,100,96,"2,324",0,0
05,2106907001,Preparations containing vitamins or minerals,Net kg,500,MALAYSIA,20,18,570,0,0
05,2106907001,Preparations containing vitamins or minerals,Net kg,844,QATAR,"64,830","64,830","60,464",0,0
05,2106907009,Other,Net kg,016,AMERICAN SAMOA,5,5,110,0,0
05,2106907009,Other,Net kg,036,AUSTRALIA,2,2,100,0,0
05,2106907009,Other,Net kg,052,BAHRAIN,3,3,160,0,0
05,2106907009,Other,Net kg,260,FIJI,20,20,573,0,0
05,2106907009,Other,Net kg,268,FRANCE,20,20,170,0,0
05,2106907009,Other,Net kg,364,"HONG KONG, CHINA",574,517,"15,171",0,0
05,2106907009,Other,Net kg,412,JAPAN,"3,215","2,936","61,560",0,0
05,2106907009,Other,Net kg,444,KUWAIT,200,180,"4,059",0,0
05,2106907009,Other,Net kg,464,LIBERIA,5,5,145,0,0
05,2106907009,Other,Net kg,500,MALAYSIA,9,8,185,0,0
05,2106907009,Other,Net kg,564,NAMIBIA,2,2,39,0,0
05,2106907009,Other,Net kg,588,VANUATU (NEW HEBRIDES),2,2,140,0,0
05,2106907009,Other,Net kg,592,NEW ZEALAND,7,7,170,0,0
05,2106907009,Other,Net kg,604,NIGERIA,284,281,"29,726",0,0
05,2106907009,Other,Net kg,704,SAUDI ARABIA,7,7,377,0,0
05,2106907009,Other,Net kg,720,SINGAPORE,1,1,50,0,0
05,2106907009,Other,Net kg,732,"SOUTH AFRICA, REP. OF ",79,73,"1,822",0,0
05,2106907009,Other,Net kg,844,QATAR,1,1,70,0,0
05,2106907009,Other,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,2,2,82,0,0
05,2106907009,Other,Net kg,860,UNITED STATES OF AMERICA,5,4,60,0,0
05,2106907009,Other,Net kg,868,GUAM,8,8,162,0,0
05,2106907009,Other,Net kg,912,SAMOA (WESTERN SAMOA),3,3,89,0,0
05,2106907009,Other,Net kg,924,ZAMBIA,7,7,211,0,0
05,2106908000,"- - Fortificant premixes
",Net kg,608,NORWAY,"4,590","4,184","18,484",0,0
05,2106908000,"- - Fortificant premixes
",Net kg,892,VIETNAM,"46,467","42,363","254,560",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,036,AUSTRALIA,"10,038","9,367","26,340",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,052,BAHRAIN,"27,765","25,908","27,700",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,108,BRUNEI DARUSSALAM,"25,120","23,440","89,717",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,128,CANADA,"12,817","11,960","47,812",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,168,TAIWAN (REP. OF CHINA),"4,704","4,389","10,449",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,364,"HONG KONG, CHINA","39,529","36,886","88,920",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,412,JAPAN,"17,949","16,749","13,992",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,440,REPUBLIC OF KOREA,"20,000","18,663","31,120",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,452,LEBANON,"7,499","6,997","14,878",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,484,MACAU,"15,000","13,997","12,512",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,704,SAUDI ARABIA,"14,064","13,124","70,511",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","97,751","91,215","213,680",0,0
05,2106909100,"- - - Other mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",Net kg,844,QATAR,"8,933","8,335","16,829",0,0
05,2106909400,"- - - Other food preparations for infant use
",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"435,690","411,889","842,440",0,0
05,2106909400,"- - - Other food preparations for infant use
",Net kg,364,"HONG KONG, CHINA","26,810","25,345","52,705",0,0
05,2106909400,"- - - Other food preparations for infant use
",Net kg,380,INDONESIA,"1,070","1,012","2,097",0,0
05,2106909400,"- - - Other food preparations for infant use
",Net kg,538,"MICRONESIA, FEDERATED STATES OF","40,000","37,815","19,062",0,0
05,2106909400,"- - - Other food preparations for infant use
",Net kg,780,THAILAND,590,558,"1,209",0,0
05,2106909400,"- - - Other food preparations for infant use
",Net kg,892,VIETNAM,"13,450","12,715","87,538",0,0
05,2106909800,"- - - Other flavouring preparations
",Net kg,168,TAIWAN (REP. OF CHINA),"4,977","4,639","18,468",0,0
05,2106909800,"- - - Other flavouring preparations
",Net kg,860,UNITED STATES OF AMERICA,"2,182","2,034","5,354",0,0
05,2106909905,Ginger brew (instant salabat),Net kg,860,UNITED STATES OF AMERICA,"2,536","2,349","3,180",0,0
05,2106909906,"Food supplements, based on extracts from plants, fruit concentrates, honey fructose, etc. and containing added vitamins and sometimes minute quantities of iron compounds ",Net kg,720,SINGAPORE,82,48,"5,000",0,0
05,2106909906,"Food supplements, based on extracts from plants, fruit concentrates, honey fructose, etc. and containing added vitamins and sometimes minute quantities of iron compounds ",Net kg,860,UNITED STATES OF AMERICA,76,71,"11,840",0,0
05,2106909908,"Nata de coco, prepared or preserved",Net kg,128,CANADA,"1,860","1,710","1,968",0,0
05,2106909908,"Nata de coco, prepared or preserved",Net kg,364,"HONG KONG, CHINA",6,6,44,0,0
05,2106909908,"Nata de coco, prepared or preserved",Net kg,412,JAPAN,"107,236","94,898","71,878",0,0
05,2106909908,"Nata de coco, prepared or preserved",Net kg,428,CAMBODIA (DEMOCRATIC KAMPUCHEA),"20,240","20,000","5,000",0,0
05,2106909908,"Nata de coco, prepared or preserved",Net kg,440,REPUBLIC OF KOREA,"73,448","64,061","43,824",0,0
05,2106909908,"Nata de coco, prepared or preserved",Net kg,500,MALAYSIA,"24,840","23,000","31,109",0,0
05,2106909912,Energy drink,Net kg,844,QATAR,"49,300","41,120","25,810",0,0
05,2106909919,Other,Net kg,036,AUSTRALIA,"70,439","61,021","70,770",0,0
05,2106909919,Other,Net kg,052,BAHRAIN,"11,443","10,091","15,438",0,0
05,2106909919,Other,Net kg,128,CANADA,"22,057","19,445","86,082",0,0
05,2106909919,Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"12,365","10,259","7,877",0,0
05,2106909919,Other,Net kg,364,"HONG KONG, CHINA","15,543","15,060","78,958",51,51
05,2106909919,Other,Net kg,376,INDIA,1,1,102,0,0
05,2106909919,Other,Net kg,412,JAPAN,"25,429","23,964","116,876",81,81
05,2106909919,Other,Net kg,440,REPUBLIC OF KOREA,"16,635","16,611","179,391",151,151
05,2106909919,Other,Net kg,444,KUWAIT,"4,220","3,714","17,273",0,0
05,2106909919,Other,Net kg,452,LEBANON,35,28,200,0,0
05,2106909919,Other,Net kg,460,LESOTHO,1,1,157,0,0
05,2106909919,Other,Net kg,500,MALAYSIA,"33,639","30,495","81,105",0,0
05,2106909919,Other,Net kg,522,"MARSHALL ISLANDS, REP. OF","10,890","10,750","19,350",0,0
05,2106909919,Other,Net kg,538,"MICRONESIA, FEDERATED STATES OF","40,000","35,600","23,938",0,0
05,2106909919,Other,Net kg,576,NETHERLANDS,"4,818","4,240","19,413",0,0
05,2106909919,Other,Net kg,592,NEW ZEALAND,56,50,"1,194",0,0
05,2106909919,Other,Net kg,608,NORWAY,"6,695","5,892","8,240",0,0
05,2106909919,Other,Net kg,626,"PALAU, REP. OF",44,44,408,0,0
05,2106909919,Other,Net kg,632,PAPUA NEW GUINEA,"1,555","1,368","6,154",0,0
05,2106909919,Other,Net kg,676,RWANDA,1,1,102,0,0
05,2106909919,Other,Net kg,704,SAUDI ARABIA,"24,043","22,622","111,413",0,0
05,2106909919,Other,Net kg,720,SINGAPORE,"8,528","6,405","15,644",0,0
05,2106909919,Other,Net kg,732,"SOUTH AFRICA, REP. OF ",44,44,886,0,0
05,2106909919,Other,Net kg,740,SPAIN,165,155,400,0,0
05,2106909919,Other,Net kg,780,THAILAND,"2,706","2,706","23,100",22,22
05,2106909919,Other,Net kg,800,PACIFIC TRUST TERRITORY,"1,152",829,"4,900",0,0
05,2106909919,Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","52,223","46,558","182,426",0,0
05,2106909919,Other,Net kg,844,QATAR,"44,575","42,143","126,757",0,0
05,2106909919,Other,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"22,036","19,864","35,674",0,0
05,2106909919,Other,Net kg,860,UNITED STATES OF AMERICA,"244,818","219,031","597,042",0,0
05,2106909919,Other,Net kg,868,GUAM,"71,686","66,146","114,864",0,0
05,2106909919,Other,Net kg,924,ZAMBIA,2,2,83,0,0
05,2201100000,- Mineral waters and aerated waters,Liter,364,"HONG KONG, CHINA","3,047","2,285","2,201",0,0
05,2201100000,- Mineral waters and aerated waters,Liter,538,"MICRONESIA, FEDERATED STATES OF","3,160","2,370",990,0,0
05,2201100000,- Mineral waters and aerated waters,Liter,860,UNITED STATES OF AMERICA,"17,825","13,369","6,378",0,0
05,2201100000,- Mineral waters and aerated waters,Liter,868,GUAM,"2,500","1,875",157,0,0
05,2201909000,- - Other,Liter,364,"HONG KONG, CHINA","2,916","2,187","3,006",0,0
05,2202101000,"- - Sparkling mineral waters and aerated waters, flavoured",Liter,036,AUSTRALIA,"14,256","10,692","11,163",0,0
05,2202101000,"- - Sparkling mineral waters and aerated waters, flavoured",Liter,844,QATAR,"14,950","11,213","15,525",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,164,PEOPLE'S REPUBLIC OF CHINA,"61,173","50,684","33,243",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,364,"HONG KONG, CHINA",185,145,315,0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,522,"MARSHALL ISLANDS, REP. OF",73,57,"1,259",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,538,"MICRONESIA, FEDERATED STATES OF","9,270","6,922","4,726",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,609,NORTHERN MARIANA ISLANDS,"13,100","9,782","4,987",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,626,"PALAU, REP. OF","6,673","6,274","2,714",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,704,SAUDI ARABIA,"5,667","4,392","31,856",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,836,"UNITED ARAB EMIRATES, N.E.S.",960,866,"1,301",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,860,UNITED STATES OF AMERICA,"6,114","5,808","7,560",0,0
05,2202109002,Lemonade and orangeade and other fruit flavored waters,Liter,868,GUAM,"2,800","2,091","1,368",0,0
05,2202109003,Soft drinks,Liter,626,"PALAU, REP. OF",373,289,422,0,0
05,2202109009,Other,Liter,036,AUSTRALIA,"22,436","18,589","12,645",0,0
05,2202109009,Other,Liter,164,PEOPLE'S REPUBLIC OF CHINA,"26,730","22,147","14,078",0,0
05,2202109009,Other,Liter,500,MALAYSIA,"188,055","155,810","100,821",0,0
05,2202109009,Other,Liter,720,SINGAPORE,"99,630","82,547","54,046",0,0
05,2202109009,Other,Liter,860,UNITED STATES OF AMERICA,655,622,810,0,0
05,2202903000,- - Other non-aerated beverages ready for immediate consumption without dilution,Liter,860,UNITED STATES OF AMERICA,"51,600","36,858","66,240",0,0
05,2202909001,Coconut water,Liter,032,ARGENTINA,"5,278","4,112","6,306",0,0
05,2202909001,Coconut water,Liter,036,AUSTRALIA,"202,211","157,568","181,289",0,0
05,2202909001,Coconut water,Liter,064,BELGIUM,"18,120","16,427","12,600",0,0
05,2202909001,Coconut water,Liter,092,BRAZIL,"102,415","79,806","294,828",0,0
05,2202909001,Coconut water,Liter,128,CANADA,"217,725","172,294","260,624",0,0
05,2202909001,Coconut water,Liter,164,PEOPLE'S REPUBLIC OF CHINA,"330,368","257,434","398,492",0,0
05,2202909001,Coconut water,Liter,268,FRANCE,"88,992","69,345","51,505",0,0
05,2202909001,Coconut water,Liter,309,GERMANY,"35,545","27,699","38,664",0,0
05,2202909001,Coconut water,Liter,364,"HONG KONG, CHINA","64,969","50,625","53,081",0,0
05,2202909001,Coconut water,Liter,412,JAPAN,"118,057","97,090","81,536",0,0
05,2202909001,Coconut water,Liter,440,REPUBLIC OF KOREA,"74,243","57,853","68,895",0,0
05,2202909001,Coconut water,Liter,444,KUWAIT,"13,028","10,152","14,478",0,0
05,2202909001,Coconut water,Liter,576,NETHERLANDS,"182,160","141,944","126,960",0,0
05,2202909001,Coconut water,Liter,624,"PAKISTAN, ISLAMIC REP. OF","14,721","11,471","16,478",0,0
05,2202909001,Coconut water,Liter,720,SINGAPORE,"68,236","53,171","85,565",0,0
05,2202909001,Coconut water,Liter,722,SLOVENIA,"68,914","53,701","83,520",0,0
05,2202909001,Coconut water,Liter,740,SPAIN,"63,515","49,493","50,773",0,0
05,2202909001,Coconut water,Liter,748,SRI LANKA  (CEYLON),"27,125","21,137","8,750",0,0
05,2202909001,Coconut water,Liter,780,THAILAND,"12,925","10,072","35,616",0,0
05,2202909001,Coconut water,Liter,836,"UNITED ARAB EMIRATES, N.E.S.","13,675","10,656","21,232",0,0
05,2202909001,Coconut water,Liter,856,UK OF GREAT BRITAIN AND N. IRELAND,"988,361","773,153","932,771",0,0
05,2202909001,Coconut water,Liter,860,UNITED STATES OF AMERICA,"5,036,057","4,186,318","5,248,392",0,0
05,2202909009,Other,Liter,036,AUSTRALIA,954,806,845,0,0
05,2202909009,Other,Liter,128,CANADA,"10,140","8,572","16,800",0,0
05,2202909009,Other,Liter,164,PEOPLE'S REPUBLIC OF CHINA,"23,969","23,499","10,428",0,0
05,2202909009,Other,Liter,364,"HONG KONG, CHINA",20,18,536,0,0
05,2202909009,Other,Liter,440,REPUBLIC OF KOREA,357,302,600,0,0
05,2202909009,Other,Liter,740,SPAIN,"14,000","11,836","12,600",0,0
05,2202909009,Other,Liter,844,QATAR,"18,881","15,962","6,000",0,0
05,2202909009,Other,Liter,860,UNITED STATES OF AMERICA,"36,372","30,749","42,360",0,0
05,2203009000,"- Other, including ale",Liter,168,TAIWAN (REP. OF CHINA),"84,873","56,610","39,294",0,0
05,2203009000,"- Other, including ale",Liter,440,REPUBLIC OF KOREA,"35,628","23,764","16,211",0,0
05,2203009000,"- Other, including ale",Liter,512,"MALDIVES, REP. OF","18,135","12,096","8,388",0,0
05,2203009000,"- Other, including ale",Liter,836,"UNITED ARAB EMIRATES, N.E.S.","18,135","12,096","8,550",0,0
05,2204211400,- - - - Of an alcoholic strength by volume exceeding 23% vol,Liter,836,"UNITED ARAB EMIRATES, N.E.S.","19,826","15,412","25,450",0,0
05,2207201900,- - - Other,Net kg,412,JAPAN,"12,600","12,300","75,962",0,0
05,2207201900,- - - Other,Net kg,844,QATAR,"22,903","19,211","58,921",0,0
05,2208205009,Brandy of an alcoholic strength by volume exceeding 46% vol,Liter,168,TAIWAN (REP. OF CHINA),"7,050","5,595","7,146",0,0
05,2208209001,"Other, of an alcoholic strength by volume not exceeding 46% vol",Liter,892,VIETNAM,"16,000","15,686","1,148,400",0,0
05,2208300001,Of an alcoholic strength by volume not exceeding 46% vol,Liter,720,SINGAPORE,"17,550","13,361","19,500",0,0
05,2208300009,Of an alcoholic strength by volume exceeding 46% vol,Liter,632,PAPUA NEW GUINEA,761,579,"1,561",0,0
05,2208300009,Of an alcoholic strength by volume exceeding 46% vol,Liter,748,SRI LANKA  (CEYLON),"15,660","11,922","22,050",0,0
05,2208400001,Of an alcoholic strength by volume not exceeding 46% vol,Liter,168,TAIWAN (REP. OF CHINA),"5,630","4,508","5,701",0,0
05,2208400001,Of an alcoholic strength by volume not exceeding 46% vol,Liter,268,FRANCE,"101,472","81,240","152,409",0,0
05,2209000001,Coco vinegar,Net kg,036,AUSTRALIA,"23,038","21,354","51,499",0,0
05,2209000004,Sugar cane vinegar,Net kg,128,CANADA,"1,380","1,268","1,460",0,0
05,2209000004,Sugar cane vinegar,Net kg,860,UNITED STATES OF AMERICA,"1,634","1,388",875,0,0
05,2209000009,Other,Net kg,036,AUSTRALIA,"7,878","6,692","3,005",0,0
05,2209000009,Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,477,405,355,0,0
05,2209000009,Other,Net kg,268,FRANCE,"4,008","3,405","15,794",0,0
05,2209000009,Other,Net kg,720,SINGAPORE,"3,445","2,926","2,385",0,0
05,2209000009,Other,Net kg,820,RUSSIAN FEDERATION,77,65,80,0,0
05,2209000009,Other,Net kg,860,UNITED STATES OF AMERICA,"2,720","2,311",935,0,0
05,2301100000,"- Flours, meals and pellets, of meat or meat offal; greaves",Net kg,412,JAPAN,"223,095","222,258","440,000",0,0
05,2301100000,"- Flours, meals and pellets, of meat or meat offal; greaves",Net kg,892,VIETNAM,"125,580","125,580","25,000",0,0
05,2301202000,"- - Of fish, with a protein content of 60% or more by weight",Net kg,412,JAPAN,"956,819","937,891","762,185",0,0
05,2302401000,"- -  Of rice
",Net kg,412,JAPAN,"29,000","28,319","6,676",0,0
05,2302409000,"- -  Other
",Net kg,500,MALAYSIA,"11,500","11,074","8,217",0,0
